,year,name,alpha_2,abb,christian,islam,buddhist,judaism,nonrelig,other,pop
610,2001,Bolivia,BO,BOL,0.9407806533123191,0.00020176610331806288,0.0006773158105581403,4.098556944940337e-05,0.026471525392726653,0.029655284427556307,8539591
611,2002,Bolivia,BO,BOL,0.9452534012905001,0.0002019365602035064,0.0007065497838080877,3.993095823233178e-05,0.02739606000094237,0.024118983303040947,8765129
612,2003,Bolivia,BO,BOL,0.9516302745517262,0.00020066320021451506,0.0007252779602213277,3.890976181444891e-05,0.02809807305519005,0.01795085185697394,8995172
613,2004,Bolivia,BO,BOL,0.956863754066615,0.00019828019051819357,0.000731727661507513,3.7963931444949533e-05,0.028875040851901942,0.01297639717301042,9219277
614,2005,Bolivia,BO,BOL,0.9582144902938369,0.00019475973268271986,0.0007241964569852552,3.7127400021215654e-05,0.03,0.010829426116473959,9427000
615,2006,Bolivia,BO,BOL,0.9565998358770588,0.00018638993772933604,0.0006947261315366161,3.638398115185031e-05,0.03153836254204689,0.010753545515009016,9619618
616,2007,Bolivia,BO,BOL,0.9544700941539455,0.00017093309274874487,0.0006400811993383787,3.569605158834171e-05,0.03335041304411236,0.011122277742614334,9805006
617,2008,Bolivia,BO,BOL,0.9515769213200227,0.00015026121409458202,0.0005651825132810879,3.5060949955402474e-05,0.03539092358155417,0.0121437106265532,9982616
618,2009,Bolivia,BO,BOL,0.9476857585589142,0.00012608475988881295,0.00047449241280032183,3.447630153209729e-05,0.03761955519463793,0.014014419565360222,10151901
619,2010,Bolivia,BO,BOL,0.9425721520892401,9.988058936141782e-05,0.00037188549534081293,3.3940006093685666e-05,0.039999945695990254,0.016922099152527743,10312314
620,1945,Brazil,BR,BRA,0.992006664502867,0.0,0.002478329546683977,0.000756853835334848,0.0029669587796170077,0.001791193335497133,46215000
621,1946,Brazil,BR,BRA,0.9832070614168305,0.0,0.0021917457595286753,0.0004749305818462925,0.0016756552344712233,0.01254183780928621,47133204
622,1947,Brazil,BR,BRA,0.9746461653721975,0.0,0.001929997626393705,0.0002613540614446055,0.0008196164654054977,0.02260648289247547,48179852
623,1948,Brazil,BR,BRA,0.9662948333572117,0.0,0.0017122514802757885,0.00011341641849393738,0.00031124659378330887,0.031952319543098025,49340299
624,1949,Brazil,BR,BRA,0.9581139068326562,0.0,0.0015550822168669631,2.7648277623964335e-05,6.50198951986009e-05,0.04057029997511655,50599897
625,1950,Brazil,BR,BRA,0.9500565416602496,0.0,0.0014727398737101494,0.0,0.0,0.04847071846604035,51944000
626,1951,Brazil,BR,BRA,0.9415106820773375,3.2765184411538506e-06,0.001430864964733147,6.0681121530169314e-05,0.0005339788910954732,0.05686837744241748,53410351
627,1952,Brazil,BR,BRA,0.9327623136065779,1.0793499369697796e-05,0.0013875824787343985,0.00020211463550361713,0.0017540526728220503,0.06564217459938901,55033125
628,1953,Brazil,BR,BRA,0.9249898278506793,1.9333598674356064e-05,0.001343843579988028,0.0003676905350800576,0.003129014406946967,0.07298396522741347,56792324
629,1954,Brazil,BR,BRA,0.9192117147303036,2.6061930339511274e-05,0.0013004374841874904,0.0005071764141609927,0.004188232317444743,0.07732378713290283,58667949
630,1955,Brazil,BR,BRA,0.9162931068601583,2.8479551451187336e-05,0.001258014511873351,0.0005768139841688655,0.0045223614775725595,0.07732122361477572,60640000
631,1956,Brazil,BR,BRA,0.9223292272308946,2.7837262851761957e-05,0.001283858384773081,0.0005947268771161615,0.003913062380789868,0.06937041125096806,62793530
632,1957,Brazil,BR,BRA,0.9378352727303699,2.7009426520049475e-05,0.00140005510843786,0.0006047656138080168,0.002727092687681177,0.05467171384863073,65162435
633,1958,Brazil,BR,BRA,0.9559197317651593,2.6134525934924972e-05,0.0015454403574493613,0.0006066521178559506,0.0014269185084978746,0.038662187808084,67649974
634,1959,Brazil,BR,BRA,0.9706926261407451,2.5356542347107605e-05,0.0016675881871751255,0.0006002473681077811,0.0004065028598873012,0.025969788684647967,70159408
635,1960,Brazil,BR,BRA,0.9771526572444004,2.4795437639474338e-05,0.0017219053916301622,0.0005854478331542551,0.0,0.020515194093175745,72594000
636,1961,Brazil,BR,BRA,0.9751564559064837,2.4615718613277693e-05,0.0017210056320230514,0.0005658680073414346,0.0,0.022703057264246658,74952108
637,1962,Brazil,BR,BRA,0.9695023843850303,2.5007005972107706e-05,0.001708626646021807,0.0005460143269833304,0.0,0.0285652196040748,77298338
638,1963,Brazil,BR,BRA,0.9628721624680227,2.5955821559264526e-05,0.0016909458032651193,0.0005268893646856218,0.0,0.035316756583643284,79635314
639,1964,Brazil,BR,BRA,0.9576410286654317,2.7511521623952296e-05,0.0016734081281527915,0.0005093840580236169,0.0,0.04049089631549232,81965659
640,1965,Brazil,BR,BRA,0.9559223651117543,2.9658805106059887e-05,0.0016608930859393536,0.0004943055094196365,0.0,0.04189277748778057,84292000
641,1966,Brazil,BR,BRA,0.9592052324994712,7.276944419583026e-05,0.0016501758966331176,0.0005088203044254618,0.0003599789626793095,0.03759037160717807,86602283
642,1967,Brazil,BR,BRA,0.9660452335820112,0.00017186608057310893,0.0016380711604093356,0.0005658036558833394,0.0012275746853345013,0.0291199951583217,88894795
643,1968,Brazil,BR,BRA,0.9741666923920028,0.00029172805335019817,0.0016287071283160941,0.0006460522922700126,0.002308283691659393,0.01943029246335017,91187665
644,1969,Brazil,BR,BRA,0.9815121811486736,0.00040053894466897264,0.0016258351704915676,0.0007322322501701435,0.0033358637341055425,0.01118661956499802,93499023
645,1970,Brazil,BR,BRA,0.9862177532943128,0.00046949826285642743,0.0016328106252673532,0.0008085803415860695,0.0040689849447557045,0.0068023725312216345,95847000
646,1971,Brazil,BR,BRA,0.9882114967793143,0.0005030273427562556,0.0016674095104354286,0.0008787434746771682,0.00452278902219373,0.00526804448921859,98271000
647,1972,Brazil,BR,BRA,0.988936687804502,0.0005265006588751318,0.0017339190124677738,0.0009535666315811788,0.004886799480204409,0.004062957450171898,100759608
648,1973,Brazil,BR,BRA,0.9889035092595674,0.0005442850668438234,0.0018164400355330985,0.0010295316680741246,0.005196798952989227,0.003155943017653547,103254716
649,1974,Brazil,BR,BRA,0.9885756728382247,0.0005603973486175018,0.0019007132532870754,0.0011036231680580115,0.005486033936466818,0.0025162865568137877,105698216
650,1975,Brazil,BR,BRA,0.9883737503702607,0.0005785322867298578,0.0019739521623222747,0.0011732634774881516,0.005785322867298578,0.002115178835900474,108032000
651,1976,Brazil,BR,BRA,0.9883906877325345,0.0006040159748068712,0.002054670687377893,0.0012539139323154182,0.00616648039664611,0.0018443812915816245,110195761
652,1977,Brazil,BR,BRA,0.9883771320601202,0.0006342159957382253,0.0021508636265694875,0.0013470006434913378,0.006607322475409362,0.001617322069379256,112233057
653,1978,Brazil,BR,BRA,0.9882184305746285,0.0006610553351021407,0.0022362437575372627,0.001430232432640479,0.007001304280033054,0.001440132506581164,114241571
654,1979,Brazil,BR,BRA,0.9878081129503608,0.0006769315940850965,0.0022860755386022906,0.0014825953914954437,0.007247999597933238,0.0013192256800095524,116318991
655,1980,Brazil,BR,BRA,0.9870491131297285,0.0006747467591069726,0.0022772703119860326,0.0014844428700353399,0.007253527660399956,0.0012608992687431998,118563000
656,1981,Brazil,BR,BRA,0.9861110481207003,0.0005921511668083476,0.001998510187978173,0.0013027325669783647,0.006365625043189736,0.0028801941965038613,121050171
657,1982,Brazil,BR,BRA,0.9850160199757412,0.0004189792559684904,0.0014140549888936552,0.000921754363130679,0.0045040270016612725,0.006928319858591915,123729276
658,1983,Brazil,BR,BRA,0.9834721663455561,0.0002225976185611949,0.0007512669626440328,0.0004897147608346288,0.0023929243995328454,0.012188745232006044,126506295
659,1984,Brazil,BR,BRA,0.9812099973478429,6.435284715597814e-05,0.0002171908591514262,0.00014157626374315189,0.0006917931069267649,0.017553863352406347,129287209
660,1985,Brazil,BR,BRA,0.9779770567821909,0.0,0.0,0.0,0.0,0.022022943217809027,131978000
661,1986,Brazil,BR,BRA,0.9730925799737262,3.225923623278957e-05,0.0001658133657861349,6.610097299933874e-05,0.00043680729521750284,0.026296485665282966,134597111
662,1987,Brazil,BR,BRA,0.9669669984835495,0.00010952721551244128,0.0005568921038931088,0.00021973223452785413,0.0014879973353139188,0.03102617110834582,137207907
663,1988,Brazil,BR,BRA,0.9609110349574476,0.00020418682867329348,0.0010228943140292268,0.00039771433512939095,0.0027871766808483106,0.03526802726213942,139783747
664,1989,Brazil,BR,BRA,0.9561358673283317,0.0002907349528867561,0.0014247987420651727,0.0005416239464573751,0.003995790748754909,0.03814918203483855,142297992
665,1990,Brazil,BR,BRA,0.9537672466211548,0.0003454851994140571,0.0016334747519416268,0.0005971573477792212,0.004799639313451812,0.038856996766258534,144724000
666,1991,Brazil,BR,BRA,0.9578247036638697,0.00037242232829446276,0.0016903327354212867,0.0005909368521257978,0.005176408453353506,0.03639000509765179,146997094
667,1992,Brazil,BR,BRA,0.9674537395811034,0.0003925181718346125,0.0017250751229090126,0.0005842311812144424,0.005395616209007733,0.03148118441949338,149139592
668,1993,Brazil,BR,BRA,0.976685788878215,0.00040852110592880014,0.0017467944917489626,0.0005772953091647149,0.005589614113664732,0.025879085805253173,151255343
669,1994,Brazil,BR,BRA,0.9798657064685576,0.00042298314424617375,0.0017639829520314657,0.0005704140084541236,0.005882649841531209,0.02124636265679111,153448195
670,1995,Brazil,BR,BRA,0.9716599966628588,0.0004382757248655517,0.0017846196300907446,0.0005638613289522661,0.006390984584975164,0.01916226206825737,155822000
